IoC,Type
CVE-2023-20078,Vuln
CVE-2023-23397,Vuln
CVE-2023-35636,Vuln
CVE-2024-21410,Vuln
CVE-2024-21413,Vuln
47f4b4d8f95a7e842691120c66309d5b,FileHash1
5db75e816b4cef5cc457f0c9e3fc4100,FileHash1
1922698073911b18f60edd84ff8d13461fbd4c5a,FileHash2
2a1461189052a014d345444557611af0c9d3fe34,FileHash2
18f891a3737bb53cd1ab451e2140654a376a43b2d75f6695f3133d47a41952b6,FileHash3
24fd571600dcc00bf2bb8577c7e4fd67275f7d19d852b909395bebcbb1274e04,FileHash3
40a7fd89b9e51b0a515ac2355036d203357be90a2200b9c506b95c12db54c7aa,FileHash3
451f3d427ac21632f38619ef96dece25798918866d44fe82ff1ed30996f998dc,FileHash3
64b0037dde987c78edf807a1bd7f09cdfac072ec2a59954cc4918828b7e608a3,FileHash3
148.252.42.42,IP
194.126.178.8,IP
calendar-ua.firstcloudit.com,Domain
calendarua.firstcloudit.com,Domain
dls-gov.firstcloudit.com,Domain
e-gov-am.firstcloudit.com,Domain
e-gov.firstcloudit.com,Domain
e-military.firstcloudit.com,Domain
e-mod.firstcloudit.com,Domain
e-nas.firstcloudit.com,Domain
e-presidencia.firstcloudit.com,Domain
eecommission-drive.firstcloudit.com,Domain
eecommission.firstcloudit.com,Domain
emod.firstcloudit.com,Domain
files-presidencia.firstcloudit.com,Domain
gcsd.firstcloudit.com,Domain
info-mod.firstcloudit.com,Domain
kzgw-wody.firstcloudit.com,Domain
militarysupport.firstcloudit.com,Domain
nas-files.firstcloudit.com,Domain
presidencia-docs.firstcloudit.com,Domain
presidencia-files.firstcloudit.com,Domain
presidencia-gob.firstcloudit.com,Domain
presidencia-gov.firstcloudit.com,Domain
rada-zakon.firstcloudit.com,Domain
sgg-files.firstcloudit.com,Domain
sgg-gov.firstcloudit.com,Domain
ua-calendar.firstcloudit.com,Domain
webmail.facadesolutionsuae.com,Domain
wody-info-files.firstcloudit.com,Domain
