IoC,Type
availablecleaner.com,Domain
awaisdanish.com,Domain
edsenezaluminum.com,Domain
engvida.com.br,Domain
jiwihiheda.com,Domain
ubmhaiti.org,Domain
yellowhatglobal.com,Domain
003c55f04cd939f1f229c2d1f5e81f55a0f06a6d5f96acdf10a16ec9de04cc19,FileHash3
852a50fa12c5b2cb1f54a5db5714a3c8cdf2e364ca35ae0ee53092a21a16819a,FileHash3
102.158.63.36,IP
139.177.146.162,IP
139.180.209.206,IP
151.80.5.50,IP
162.215.249.73,IP
173.248.187.77,IP
185.231.204.114,IP
87.236.146.162,IP
195.20.17.142,IP
203.96.177.121,IP
23.81.246.132,IP
71.38.155.217,IP
