IoC,Type
139.59.109.136,IP
142.93.139.164,IP
149.28.153.250,IP
185.249.198.218,IP
45.137.116.8,IP
47.245.126.218,IP
47.254.229.56,IP
CVE-2023-38831,Vuln
659ab8cb034e557fce0c3ecd631f3590,FileHash1
e2a32e7d772a9a4eeccee9c71ec3a6d4,FileHash1
fa40357daaa8ed8e73eeef25f0f478ac,FileHash1
9b45b35d577680022e20d20dc7052463398ccf36,FileHash2
b53de85852479ea2a772bd3407b9e4d38eb1e1e7,FileHash2
bc490c61ce87efc0faf93dd4160219ef303e3e1d,FileHash2
06f82a8d80ec911498e3493ebefa8ad45e102dd887ce2edc11f8f51bafab2e80,FileHash3
3dfb8d198de95090e2ad3ffc9d9846af5c3074563acb0ce5b0ef62b20e4bf432,FileHash3
82e99ceea9e6d31555b0f2bf637318fd97e5609e3d4d1341aec39db2e26cf211,FileHash3
95cf90b2610c6f0ec67c1d669cd252468f6c3b8eaeea588f342d2bd74d90e093,FileHash3
a3c9b56a0ce787d7aa7787d9ff0e806a6fb0b216327591b1e1113391c609fd17,FileHash3
ac3dff91982709f575cfbc6954b61130b4eeab5d3759772db220f1b76836be4d,FileHash3
b6ae5b714f18ca40a111498d0991e1e30cd95317b4904d2ef0d49937f0552000,FileHash3
e3bc0246ab95b527aa86e52e62f554ab8db04523f35aee50b508d0fa48ab49f7,FileHash3
fb4397c837c7e401712764f953723153d5bb462bc944518959288ea47dec6446,FileHash3
159.253.120.25,IP
159.65.6.251,IP
207.148.73.145,IP
208.85.22.252,IP
37.27.41.167,IP
47.236.65.190,IP
47.237.105.113,IP
47.237.20.135,IP
47.237.20.201,IP
47.237.25.198,IP
47.245.114.11,IP
47.245.2.77,IP
47.245.42.208,IP
47.245.56.29,IP
47.74.84.168,IP
47.74.87.155,IP
47.76.181.76,IP
47.76.61.241,IP
47.83.23.246,IP
8.219.114.124,IP
8.219.169.226,IP
8.222.235.145,IP
cflayerprotection.com,Domain
cloudlflares.com,Domain
crec-bd.site,Domain
email.click,Domain
hit-pk.org,Domain
humariweb.info,Domain
itsupport-gov.com,Domain
jammycanonicalupdates.cloud,Domain
link.click,Domain
modp-pk.org,Domain
mofapak.info,Domain
opensecurity-legacy.com,Domain
paknavy-pk.org,Domain
quran-books.store,Domain
updpcn.online,Domain
accounts.opensecurity-legacy.com,Domain
acrobat.paknavy-pk.org,Domain
api.opensecurity-legacy.com,Domain
bin.opensecurity-legacy.com,Domain
blabla.apl-com.icu,Domain
browser.apl-org.online,Domain
cloud.adobefileshare.com,Domain
cloud.cflayerprotection.com,Domain
confidential.zapto.org,Domain
data.cloudlflares.com,Domain
dawn.apl-org.online,Domain
docs.apl-com.icu,Domain
fonts.apl-org.online,Domain
frontend-m.opensecurity-legacy.com,Domain
hesco.hascolgov.info,Domain
hurr.zapto.org,Domain
locaal.navybd-gov.info,Domain
localhost.apl-com.icu,Domain
locall.hascolgov.info,Domain
login.apl-org.online,Domain
m.opensecurity-legacy.com,Domain
mail.apl-com.icu,Domain
mail.pakistangov.com,Domain
mailpitb-securedocs.zapto.org,Domain
monitor.opensecurity-legacy.com,Domain
oil.hascolgov.info,Domain
openkm.paknavy-pk.org,Domain
owa-spamcheck.apl-org.online,Domain
pitb.zapto.org,Domain
redzone.apl-org.online,Domain
redzone2.apl-org.online,Domain
sco.zapto.org,Domain
secure.cflayerprotection.com,Domain
secure.cloudlflares.com,Domain
sensors.opensecurity-legacy.com,Domain
static.opensecurity-legacy.com,Domain
update.apl-org.online,Domain
www.168-gov.info,Domain
www.cloudlflares.com,Domain
www.crec-bd.site,Domain
zero-berlin-covenant.apl-org.online,Domain
