IoC,Type
0ed6451ffe34217e44355706f4900ecc,FileHash1
123b180ed44531bfbac27c6eb0bbe01d,FileHash1
3817590cf8bec4a768bb84405590272f,FileHash1
6b552512c1b6479d8a8ae526663af864,FileHash1
889c5c98e88c4889220617f57f5480f7,FileHash1
94daa776792429d1cb65edc1d525e2fc,FileHash1
ac3f2c8563846134bb42cb050813eac8,FileHash1
c195d6bb06c93b94d39e5c1a2dfc6792,FileHash1
faeb19cd668de953afd6f2c953251665,FileHash1
3dae6fc504f4c4502fc4a95a55713049e6e1f5c2,FileHash2
2ca028a2d7ae7ea0c55a1eeccd08a9386f595c66b7a0c6099c0e0d7c0ad8b6b8,FileHash3
acmarketsapp.com,Domain
gcloudsvc.com,Domain
get-kavach.in,Domain
getkavach.com,Domain
kavach-app.com,Domain
kavach-app.in,Domain
kavachdownload.in,Domain
kavachguide.com,Domain
kavachsupport.com,Domain
ncloudup.com,Domain
nic-updates.in,Domain
wzxdao.com,Domain
workbooks.open,hostname
139.59.79.86,IP
