IoC,Type
149.28.110.16,IP
66.42.117.61,IP
7-eleven-hr.com,Domain
activecampiagn.net,Domain
acwa-apple.com,Domain
asurion-idp.com,Domain
bbtplus.com,Domain
bell-hr.com,Domain
bestbuy-cdn.com,Domain
birdsso.com,Domain
citrix-okta.com,Domain
commonspiritcorp-okta.com,Domain
consensys-okta.com,Domain
corp-asurion.com,Domain
corp-azure.com,Domain
corp-foundever.net,Domain
corp-hubspot.com,Domain
corporatetools-okta.com,Domain
cts-comcast.com,Domain
dashboard-iterable.com,Domain
docusign-okta.com,Domain
doordash-support.com,Domain
duelbits-cdn.com,Domain
freshworks-hr.com,Domain
gemini-sso.com,Domain
globaldata-cloud.com,Domain
gucci-cdn.com,Domain
hr-myccmortgage.com,Domain
hr-synovus.com,Domain
itbit-okta.com,Domain
iyft.net,Domain
klaviyo-hr.com,Domain
klv1.io,Domain
morningstar-okta.com,Domain
mytsl.net,Domain
okta-louisvuitton.com,Domain
okta-onsolve.com,Domain
okta-ripple.com,Domain
okta-ziffdavis.com,Domain
onsolve-okta.com,Domain
paxos-my-salesforce.com,Domain
pfchangs-support.com,Domain
prntsrc.net,Domain
pure-okta.com,Domain
signin-nydig.com,Domain
simpletexting-cdn.com,Domain
squarespacehr.com,Domain
sso-instacart.com,Domain
sts-vodafone.com,Domain
sytemstern.net,Domain
telnyx-cdn.com,Domain
tmobile-okta.com,Domain
twitter-okta.com,Domain
x-sso.com,Domain
xn--gryscale-ox0d.com,Domain
login.freshworks-hr.com,Domain
login.hr-intercom.com,Domain
