IoC,Type
157.90.152.131,IP
195.201.251.173,IP
23.88.45.254,IP
49.12.116.189,IP
5.75.209.4,IP
5.75.246.163,IP
195.201.34.151,IP
49.13.94.153,IP
78.47.61.97,IP
116.202.189.41,IP
116.203.10.96,IP
116.203.6.243,IP
116.203.7.211,IP
131.152.90.157,IP
142.132.204.231,IP
151.34.201.195,IP
167.235.143.166,IP
168.119.173.77,IP
173.251.201.195,IP
189.116.12.49,IP
195.201.46.42,IP
49.12.119.148,IP
65.108.152.136,IP
89.38.135.11,IP
94.130.188.233,IP
95.217.244.44,IP
join.naxtm.cfd,Domain
www.avisclair.com,Domain
