IoC,Type
8.209.99.230,IP
35.203.111.228,IP
34.16.181.0,IP
35.247.194.72,IP
47.253.141.12,IP
positivereview.cloud,Domain
claimunclaimed.org,Domain
capitalfinders.org,Domain
www.treasurydept.org,Domain
plano.soulcarelife.org,Domain
whatup.cloud,Domain
lewru.top,Domain
www.myunclaimedcash.org,Domain
www.claimprocessing.org,Domain
arlington.barracudas.sbs,Domain
dreamteamup.shop,Domain
treasurydept.org,Domain
durham.soulcarelife.org,Domain
freelookup.org,Domain
infocatalog.pics,Domain
mesa.halibut.sbs,Domain
bikeontop.shop,Domain
pittsburgh.soulcarelife.org,Domain
lugbara.top,Domain
gfind.org,Domain
wscript.shell,Domain
thebesttime.buzz,Domain
pe.is,Domain
www.assetfinder.org,Domain
adodb.stream,Domain
650b0b12b21e9664d5c771d78738cf9f,FileHash1
862a42a91b5734062d47c37fdd80c633,FileHash1
9120c82b0920b9db39894107b5494ccd,FileHash1
7544f5bb88ad481f720a9d9f94d95b30,FileHash1
2c16eafd0023ea5cb8e9537da442047e,FileHash1
9f9c5a1269667171e1ac328f7f7f6cb3,FileHash1
446c6c43616c6c28227573657233322e646c6c222c20226c726573756c74222c,FileHash3
cf013183c0024b75d28b420403c28bd08bc28bc82b4dd48b5ddc3b8ba4000000,FileHash3
