IoC,Type
CVE-2017-0199,Vuln
CVE-2017-11882,Vuln
208af8e2754a3e55a64796b29ef3a625d89a357c59c43d0ff4d2d30e20092d74,FileHash3
7230cc614270dca79415b0cf53a666a219beb4beed90c85a1ac09f082aea613b,FileHash3
8406a1d7a33b3549dd44f551e5a68392f85b5ef9cf8f9f3db68bd7e02d1eaba7,FileHash3
a1475a0042fe86e50531bb8b8182f9e27a3a61f204700f42fd26406c3bdec862,FileHash3
equalizerrr.duckdns.org,Domain
ftp.fosna.net,Domain
