IoC,Type
149.154.152.37,IP
149.154.154.216,IP
149.154.154.65,IP
104.128.189.242,IP
138.68.160.176,IP
185.205.187.234,IP
bluedoor.click,Domain
cpec.site,Domain
downld.net,Domain
helpdesk-gov.info,Domain
paf-govt.net,Domain
sbp-pk.org,Domain
shortney.org,Domain
sindhpolice-govpk.org,Domain
storeapp.site,Domain
paknavy-gov-pk.downld.net,Domain
pk.downld.net,Domain
