IoC,Type
194.36.188.32,IP
80.249.144.196,IP
107.189.16.129,IP
195.133.48.87,IP
176.123.1.122,IP
185.12.14.83,IP
62.106.66.180,IP
91.142.78.221,IP
a25-bridgepayment.com,Domain
alberta-accounts.com,Domain
alberta-infractions.com,Domain
alberta-traffictickets.com,Domain
bayareafastrak-fees.com,Domain
bayareafastrakexpresslane.com,Domain
bayareafastrakinvoice.com,Domain
bayareafastrakinvoices.com,Domain
bayareafastrakstolls.com,Domain
bayareasf-fastrak.com,Domain
bc-fine.com,Domain
bc-infractions.com,Domain
bcpay-accounts.com,Domain
bcpay-infraction.com,Domain
canadapost-packagecenter.com,Domain
depositetransfercanada.com,Domain
drive-ks.org,Domain
epcor-account.com,Domain
expresstollinvoice.com,Domain
ezdrivemas.com,Domain
ezdrivematoll.com,Domain
ezdrivematolls.com,Domain
fastrak-payment.com,Domain
floridasunpassinvoice.com,Domain
flpayheresunpass.com,Domain
flsunpasspayhere.com,Domain
gapeachpasstolls.com,Domain
illinoistollwayinvoice.com,Domain
indianatollroads.com,Domain
invoicesezdrivematolls.com,Domain
inx-132244.shop,Domain
mygoodtogoinvoice.com,Domain
mysunpassinvoices.com,Domain
mysunpasstollsinvoices.com,Domain
ncquickpassinvoice.com,Domain
nycitypay.com,Domain
nycitypayinvoice.com,Domain
nycitypaynotice.com,Domain
nycitypayparking.com,Domain
oh-lanes.com,Domain
ohioturnpiketolls.org,Domain
ontario-courtspayment.com,Domain
ontariocanadacourt.com,Domain
ontariocourts-setfines-ca.com,Domain
ontariocourts-webpayment.com,Domain
ontariowebcourt-ca.com,Domain
paturnpikeinvoices.com,Domain
paturnpikestolls.com,Domain
paturnpiketollsinvoices.com,Domain
paybc-account.com,Domain
paybc-fine.com,Domain
paybc-infraction.com,Domain
peachpasstolls.com,Domain
peachpasstollservices.com,Domain
revenuecanadadeposit.com,Domain
rmatollservices.com,Domain
service-courtus.com,Domain
services-ledger-hardware.com,Domain
southernconnectortolls.com,Domain
sunpassinvoice.com,Domain
sunpassinvoices.com,Domain
sunpassinvoicestolls.com,Domain
sunpasstollcheckout.com,Domain
sunpasstollinvoices.com,Domain
sunpasstollsbill.com,Domain
support-theta-token.com,Domain
tennessetollinvoices.com,Domain
texasrmatoll.com,Domain
tollbymailsnyinvoice.com,Domain
tollon407-etr.com,Domain
tollsbymailnyinvoice.com,Domain
tollsbymailsinvoices.com,Domain
tollservicesma.com,Domain
us-courtweb.com,Domain
uscourt-ticket.com,Domain
uspsmailupdate.com,Domain
